1	123.4100000	2.2109000	940.3300000	4249.3000	0.0002252	0.6834700
1	124.0300000	2.2540000	939.8200000	4250.4000	0.0002240	0.6835100
1	124.6600000	2.2979000	939.3100000	4251.5000	0.0002228	0.6835400
1	125.2800000	2.3424000	938.7900000	4252.6000	0.0002216	0.6835800
1	125.9000000	2.3876000	938.2800000	4253.8000	0.0002204	0.6836000
1	126.5300000	2.4335000	937.7600000	4254.9000	0.0002192	0.6836300
1	127.1500000	2.4801000	937.2400000	4256.1000	0.0002181	0.6836500
1	127.7700000	2.5274000	936.7100000	4257.2000	0.0002169	0.6836700
1	128.3900000	2.5755000	936.1900000	4258.4000	0.0002158	0.6836800
1	129.0200000	2.6243000	935.6700000	4259.6000	0.0002146	0.6836900
1	129.6400000	2.6739000	935.1400000	4260.8000	0.0002135	0.6837000
1	130.2600000	2.7242000	934.6100000	4262.0000	0.0002124	0.6837000
1	130.8900000	2.7753000	934.0800000	4263.2000	0.0002113	0.6837000
1	131.5100000	2.8272000	933.5500000	4264.5000	0.0002103	0.6837000
1	132.1300000	2.8799000	933.0100000	4265.7000	0.0002092	0.6836900
1	132.7600000	2.9333000	932.4800000	4267.0000	0.0002081	0.6836800
1	133.3800000	2.9875000	931.9400000	4268.3000	0.0002071	0.6836600
1	134.0000000	3.0426000	931.4000000	4269.5000	0.0002060	0.6836400
1	134.6300000	3.0985000	930.8600000	4270.8000	0.0002050	0.6836200
1	135.2500000	3.1552000	930.3200000	4272.2000	0.0002040	0.6836000
1	135.8700000	3.2127000	929.7800000	4273.5000	0.0002030	0.6835700
1	136.5000000	3.2711000	929.2300000	4274.8000	0.0002020	0.6835400
1	137.1200000	3.3303000	928.6800000	4276.2000	0.0002010	0.6835000
1	137.7400000	3.3904000	928.1400000	4277.5000	0.0002000	0.6834700
1	138.3700000	3.4514000	927.5800000	4278.9000	0.0001991	0.6834200
1	138.9900000	3.5132000	927.0300000	4280.3000	0.0001981	0.6833800
1	139.6100000	3.5760000	926.4800000	4281.7000	0.0001971	0.6833300
1	140.2400000	3.6396000	925.9200000	4283.1000	0.0001962	0.6832800
1	140.8600000	3.7041000	925.3700000	4284.5000	0.0001953	0.6832200
1	141.4800000	3.7696000	924.8100000	4286.0000	0.0001943	0.6831700
1	142.1100000	3.8360000	924.2500000	4287.4000	0.0001934	0.6831100
1	142.7300000	3.9034000	923.6900000	4288.9000	0.0001925	0.6830400
1	143.3500000	3.9716000	923.1200000	4290.4000	0.0001916	0.6829700
1	143.9800000	4.0409000	922.5600000	4291.9000	0.0001907	0.6829000
1	144.6000000	4.1111000	921.9900000	4293.4000	0.0001898	0.6828300
1	145.2200000	4.1823000	921.4200000	4294.9000	0.0001889	0.6827500
1	145.8500000	4.2545000	920.8500000	4296.5000	0.0001881	0.6826700
1	146.4700000	4.3276000	920.2800000	4298.0000	0.0001872	0.6825800
1	147.0900000	4.4018000	919.7100000	4299.6000	0.0001864	0.6824900
1	147.7100000	4.4770000	919.1300000	4301.2000	0.0001855	0.6824000
1	148.3400000	4.5533000	918.5500000	4302.8000	0.0001847	0.6823100
1	148.9600000	4.6305000	917.9800000	4304.4000	0.0001838	0.6822100
1	149.5800000	4.7088000	917.4000000	4306.0000	0.0001830	0.6821100
1	150.2100000	4.7882000	916.8100000	4307.6000	0.0001822	0.6820100
1	150.8300000	4.8686000	916.2300000	4309.3000	0.0001814	0.6819000
1	151.4500000	4.9502000	915.6400000	4310.9000	0.0001806	0.6817900
1	152.0800000	5.0328000	915.0600000	4312.6000	0.0001798	0.6816800
1	152.7000000	5.1165000	914.4700000	4314.3000	0.0001790	0.6815600
1	153.3200000	5.2013000	913.8800000	4316.0000	0.0001782	0.6814400
1	153.9500000	5.2872000	913.2900000	4317.8000	0.0001774	0.6813200
1	154.5700000	5.3743000	912.6900000	4319.5000	0.0001767	0.6811900
1	155.1900000	5.4625000	912.1000000	4321.3000	0.0001759	0.6810600
1	155.8200000	5.5519000	911.5000000	4323.0000	0.0001752	0.6809300
1	156.4400000	5.6424000	910.9000000	4324.8000	0.0001744	0.6807900
1	157.0600000	5.7341000	910.3000000	4326.6000	0.0001737	0.6806500
1	157.6900000	5.8270000	909.7000000	4328.5000	0.0001729	0.6805100
1	158.3100000	5.9211000	909.1000000	4330.3000	0.0001722	0.6803700
1	158.9300000	6.0163000	908.4900000	4332.1000	0.0001715	0.6802200
1	159.5600000	6.1128000	907.8800000	4334.0000	0.0001708	0.6800700
1	160.1800000	6.2106000	907.2700000	4335.9000	0.0001700	0.6799100
1	160.8000000	6.3096000	906.6600000	4337.8000	0.0001693	0.6797500
1	161.4300000	6.4098000	906.0500000	4339.7000	0.0001686	0.6795900
1	162.0500000	6.5113000	905.4400000	4341.6000	0.0001679	0.6794300
1	162.6700000	6.6140000	904.8200000	4343.6000	0.0001673	0.6792600
1	163.3000000	6.7181000	904.2000000	4345.6000	0.0001666	0.6790900
1	163.9200000	6.8234000	903.5800000	4347.6000	0.0001659	0.6789100
1	164.5400000	6.9301000	902.9600000	4349.6000	0.0001652	0.6787400
1	165.1700000	7.0381000	902.3400000	4351.6000	0.0001646	0.6785600
1	165.7900000	7.1474000	901.7200000	4353.6000	0.0001639	0.6783700
1	166.4100000	7.2580000	901.0900000	4355.7000	0.0001632	0.6781900
1	167.0300000	7.3700000	900.4600000	4357.7000	0.0001626	0.6780000
1	167.6600000	7.4834000	899.8300000	4359.8000	0.0001619	0.6778000
1	168.2800000	7.5982000	899.2000000	4361.9000	0.0001613	0.6776100
1	168.9000000	7.7143000	898.5700000	4364.0000	0.0001607	0.6774100
1	169.5300000	7.8318000	897.9300000	4366.2000	0.0001600	0.6772100
